Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
4.327729225158691	0	16.242718	7.813522	61.0	8.0	16.24271844660194	7.813521620763502	5019	5019
6.890015363693237	1	23.753555	12.528486	77.0	8.0	23.753554502369667	12.528485993892566	5012	10031
9.119540214538574	2	37.924812	18.242569	103.0	9.0	37.92481203007519	18.24256942566977	5044	15075
11.483173131942749	3	51.61616	24.266079	143.0	16.0	51.61616161616162	24.266078527133125	5110	20185
13.627223014831543	4	62.641975	27.607616	152.0	18.0	62.641975308641975	27.60761598355944	5074	25259
15.84116244316101	5	64.17949	24.37198	130.0	23.0	64.17948717948718	24.371980333531386	5006	30265
18.184170246124268	6	73.31884	25.166975	145.0	35.0	73.31884057971014	25.166974421934302	5059	35324
20.510027170181274	7	80.0	26.178265	145.0	35.0	80.0	26.17826555181965	5040	40364
22.813918352127075	8	92.33929	36.42079	200.0	42.0	92.33928571428571	36.42079311215459	5171	45535
25.055755138397217	9	98.882355	37.916134	200.0	44.0	98.88235294117646	37.9161340064237	5043	50578
27.27606725692749	10	104.229164	31.741297	200.0	45.0	104.22916666666667	31.741297746609053	5003	55581
29.6084144115448	11	132.6923	37.15536	200.0	47.0	132.69230769230768	37.15535910281547	5175	60756
31.86114525794983	12	167.93333	32.79424	200.0	100.0	167.93333333333334	32.794240686776426	5038	65794
34.14055132865906	13	174.86208	24.07993	200.0	126.0	174.86206896551724	24.07993031541503	5071	70865
36.403473138809204	14	169.1	35.37452	200.0	64.0	169.1	35.374520020300864	5073	75938
38.716644287109375	15	156.39394	36.25243	200.0	85.0	156.3939393939394	36.25243096880321	5161	81099
41.04045844078064	16	144.34285	34.851475	200.0	74.0	144.34285714285716	34.85147494902402	5052	86151
43.29883813858032	17	154.33333	34.794346	200.0	72.0	154.33333333333334	34.79434529699423	5093	91244
45.56410217285156	18	162.03226	28.055801	200.0	116.0	162.03225806451613	28.05580139071665	5023	96267
47.959872007369995	19	177.03448	27.062485	200.0	99.0	177.0344827586207	27.062485497163514	5134	101401
50.258082151412964	20	184.46428	17.257465	200.0	146.0	184.46428571428572	17.257466588732672	5165	106566
52.594786167144775	21	189.22223	17.613827	200.0	139.0	189.22222222222223	17.613827340480174	5109	111675
